volgnr.,id,filename,link,viewer,title,date,description,creator,publisher,physical_width,physical_height,scale,dpi,north,south,east,west,overige,
1033,0106050784018,0106050784018.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1900,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1908/show/1900,"XVIII, uit: Carte chorographique des Pays-Bas Autrichiens / ... par le Comte de Ferraris ; gravée par L.A. Dupuis",1777,"Annotatie: Lit.: Les militaires et la cartographie des Pays-Bas méridionaux et de la Principauté de Liège à la fin du XVIIe et au XVIII siècle / Claire Lemoine-Isabeau. - Bruxelles, 1984, p. 206-212; La cartographie au XVIIIe siècle et l'oeuvre du Comte de Ferraris (1726-1814) : colloque international, Spa, 8-11 sept. 1976. - Bruxelles, 1978; Met opdracht aan keizer Joseph II (bl.XVI); Met plattegrond van Brussel (bl. XXI), overzichtskaart (bl. XXII) en bladwijzer (bl. XXIII); Ontbreekt: bl. I-III en XXI; Voor aanwezige bladen zie overzichtsblad","Ferraris, Johann Joseph; Dupuis, L. A.",[S.l. : s.n.],56,89,86400,300,52,49,7,2,,
1035,0106050784020,0106050784020.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1902,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1908/show/1902,"XX, uit: Carte chorographique des Pays-Bas Autrichiens / ... par le Comte de Ferraris ; gravée par L.A. Dupuis",1777,"Annotatie: Lit.: Les militaires et la cartographie des Pays-Bas méridionaux et de la Principauté de Liège à la fin du XVIIe et au XVIII siècle / Claire Lemoine-Isabeau. - Bruxelles, 1984, p. 206-212; La cartographie au XVIIIe siècle et l'oeuvre du Comte de Ferraris (1726-1814) : colloque international, Spa, 8-11 sept. 1976. - Bruxelles, 1978; Met opdracht aan keizer Joseph II (bl.XVI); Met plattegrond van Brussel (bl. XXI), overzichtskaart (bl. XXII) en bladwijzer (bl. XXIII); Ontbreekt: bl. I-III en XXI; Voor aanwezige bladen zie overzichtsblad","Ferraris, Johann Joseph; Dupuis, L. A.",[S.l. : s.n.],56,89,86400,300,52,49,7,2,,
1036,0106050784021,0106050784021.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1903,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1908/show/1903,"XXI Plan topographique de la ville de Bruxelles, uit: Carte chorographique des Pays-Bas Autrichiens / ... par le Comte de Ferraris ; gravée par L.A. Dupuis",1777,"Annotatie: Lit.: Les militaires et la cartographie des Pays-Bas méridionaux et de la Principauté de Liège à la fin du XVIIe et au XVIII siècle / Claire Lemoine-Isabeau. - Bruxelles, 1984, p. 206-212; La cartographie au XVIIIe siècle et l'oeuvre du Comte de Ferraris (1726-1814) : colloque international, Spa, 8-11 sept. 1976. - Bruxelles, 1978; Met opdracht aan keizer Joseph II (bl.XVI); Met plattegrond van Brussel (bl. XXI), overzichtskaart (bl. XXII) en bladwijzer (bl. XXIII); Ontbreekt: bl. I-III en XXI; Voor aanwezige bladen zie overzichtsblad","Ferraris, Johann Joseph; Dupuis, L. A.",[S.l. : s.n.],56,89,86400,300,52,49,7,2,,
1037,0106050784022,0106050784022.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1904,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1908/show/1904,"XXII Carte générale, uit: Carte chorographique des Pays-Bas Autrichiens / ... par le Comte de Ferraris ; gravée par L.A. Dupuis",1777,"Annotatie: Lit.: Les militaires et la cartographie des Pays-Bas méridionaux et de la Principauté de Liège à la fin du XVIIe et au XVIII siècle / Claire Lemoine-Isabeau. - Bruxelles, 1984, p. 206-212; La cartographie au XVIIIe siècle et l'oeuvre du Comte de Ferraris (1726-1814) : colloque international, Spa, 8-11 sept. 1976. - Bruxelles, 1978; Met opdracht aan keizer Joseph II (bl.XVI); Met plattegrond van Brussel (bl. XXI), overzichtskaart (bl. XXII) en bladwijzer (bl. XXIII); Ontbreekt: bl. I-III en XXI; Voor aanwezige bladen zie overzichtsblad","Ferraris, Johann Joseph; Dupuis, L. A.",[S.l. : s.n.],56,89,86400,300,52,49,7,2,,
1038,0106050784023,0106050784023.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1905,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1908/show/1905,"XXIII Tableau, uit: Carte chorographique des Pays-Bas Autrichiens / ... par le Comte de Ferraris ; gravée par L.A. Dupuis",1777,"Annotatie: Lit.: Les militaires et la cartographie des Pays-Bas méridionaux et de la Principauté de Liège à la fin du XVIIe et au XVIII siècle / Claire Lemoine-Isabeau. - Bruxelles, 1984, p. 206-212; La cartographie au XVIIIe siècle et l'oeuvre du Comte de Ferraris (1726-1814) : colloque international, Spa, 8-11 sept. 1976. - Bruxelles, 1978; Met opdracht aan keizer Joseph II (bl.XVI); Met plattegrond van Brussel (bl. XXI), overzichtskaart (bl. XXII) en bladwijzer (bl. XXIII); Ontbreekt: bl. I-III en XXI; Voor aanwezige bladen zie overzichtsblad","Ferraris, Johann Joseph; Dupuis, L. A.",[S.l. : s.n.],56,89,86400,300,52,49,7,2,,
1039,0106050784024,0106050784024.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1906,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1908/show/1906,"XXIV, uit: Carte chorographique des Pays-Bas Autrichiens / ... par le Comte de Ferraris ; gravée par L.A. Dupuis",1777,"Annotatie: Lit.: Les militaires et la cartographie des Pays-Bas méridionaux et de la Principauté de Liège à la fin du XVIIe et au XVIII siècle / Claire Lemoine-Isabeau. - Bruxelles, 1984, p. 206-212; La cartographie au XVIIIe siècle et l'oeuvre du Comte de Ferraris (1726-1814) : colloque international, Spa, 8-11 sept. 1976. - Bruxelles, 1978; Met opdracht aan keizer Joseph II (bl.XVI); Met plattegrond van Brussel (bl. XXI), overzichtskaart (bl. XXII) en bladwijzer (bl. XXIII); Ontbreekt: bl. I-III en XXI; Voor aanwezige bladen zie overzichtsblad","Ferraris, Johann Joseph; Dupuis, L. A.",[S.l. : s.n.],56,89,86400,300,52,49,7,2,,
1040,0106050784025,0106050784025.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1907,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1908/show/1907,"XXV, uit: Carte chorographique des Pays-Bas Autrichiens / ... par le Comte de Ferraris ; gravée par L.A. Dupuis",1777,"Annotatie: Lit.: Les militaires et la cartographie des Pays-Bas méridionaux et de la Principauté de Liège à la fin du XVIIe et au XVIII siècle / Claire Lemoine-Isabeau. - Bruxelles, 1984, p. 206-212; La cartographie au XVIIIe siècle et l'oeuvre du Comte de Ferraris (1726-1814) : colloque international, Spa, 8-11 sept. 1976. - Bruxelles, 1978; Met opdracht aan keizer Joseph II (bl.XVI); Met plattegrond van Brussel (bl. XXI), overzichtskaart (bl. XXII) en bladwijzer (bl. XXIII); Ontbreekt: bl. I-III en XXI; Voor aanwezige bladen zie overzichtsblad","Ferraris, Johann Joseph; Dupuis, L. A.",[S.l. : s.n.],56,89,86400,300,52,49,7,2,,
1563,0106050160001,0106050160001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3231,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3231,Dykgraaf en Hoogheemraetschap der zeeweeringen van den Hondsbossche en duynen tot Petten / gemeeten en geteekent door Jan Spruytenburgh,1778,Annotatie geografische gegevens: Noordwest boven,"Spruytenburgh, Jan",Amsterdam : Hendrik de Leth,62,87,6000,300,53.25,52.166666666667,5.3333333333333,4.4833333333333,,
2382,0106053038001,0106053038001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4232,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4232,"Kaart of platte grond-tekening, van den nieuwen Yssel-mond door de Pley ... / door Hendrik van Straalen getekent ; Leon[ar]d Schenk Jansz. sculpsit",1778,titelvariant: Kaartboek van het Bylandsch Kanaal; Annotatie: Links onder: Resol. 7 mey 1777; Origineel in band met omslagtitel: Kaartboek van het Bylandsch Kanaal; Annotatie geografische gegevens: Zuidwest boven,"Straalen, Hendrik van; Schenk Jansz, Leonard",[S.l. : s.n.],30,67,4800,300,52.666666666667,51.666666666667,6.9166666666667,5.0833333333333,,
3322,0106053035001,0106053035001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4229,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4229,Plan van het nieuwe kanaal door den eertyds Bylandschen nu Hollandschen Waard ... / door Mart[inu]s Beijerinck en Hendrik van Straalen ... ; verkleint en getekent ... door Hendrik van Straalen ; Leon[ar]d Schenk Jansz. sculpsit,1778,titelvariant: Kaartboek van het Bylandsch Kanaal; Annotatie: Links onder: Resol. 7 meij 1777; Origineel in band met omslagtitel: Kaartboek van het Bylandsch Kanaal; Met tabel met gemiddelde dieptes in het Bijlandskanaal (tot eind december 1774); Annotatie geografische gegevens: Zuidwest boven,"Martinus Beijerinck; Straalen, Hendrik van; Schenk, Leonard (Jansz)",[S.l. : s.n.],48,60,5000,300,52.666666666667,51.666666666667,6.9166666666667,5.0833333333333,,
3323,0106053036001,0106053036001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4230,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4230,Plan van het nieuwe kanaal door den eertyds Bylandschen nu Hollandschen Waard ... / verkleint en getekent ... door Hendrik van Straalen ; Leon[ar]d Schenk Jansz. sculpsit,1779,"titelvariant: Kaartboek van het Bylandsch Kanaal; Annotatie: Links onder: Resol. 7 mey 1777; Origineel in band met omslagtitel: Kaartboek van het Bylandsch Kanaal; Met tabel met gemiddelde dieptes in het Bijlandskanaal (2 en 3 maart 1775); Annotatie geografische gegevens: Zuidwest boven; Met legenda, AA-OOO","Straalen, Hendrik van; Schenk Jansz, Leonard",[S.l. : s.n.],35,90,5000,300,52.666666666667,51.666666666667,6.9166666666667,5.0833333333333,,
3324,0106053037001,0106053037001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4231,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4231,Plan van het nieuwe kanaal door den eertyds Bylandschen nu Hollandschen Waard ... / verkleint en getekent ... door Hendrik van Straalen ; Leon[ar]d Schenk Jansz. sculpsit,1779,titelvariant: Kaartboek van het Bylandsch Kanaal; Annotatie: Linksonder: Resol. 7 mey 1777; Origineel in band met omslagtitel: Kaartboek van het Bylandsch Kanaal; Met tabel met gemiddelde dieptes in het Bijlandskanaal (11-14 april 1776); Annotatie geografische gegevens: Zuidwest boven,"Straalen, Hendrik van; Schenk Jansz, Leonard",[S.l. : s.n.],45,92,5000,300,52.666666666667,51.666666666667,6.9166666666667,5.0833333333333,,
33,0106050229001,0106050229001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/629,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/632/show/629,"[No. 4. Cöln], uit: [Carte de l'Europe]",1780,,,Paris : Piquet,60,70,490000,300,85,35,70,-30,,
34,0106050229002,0106050229002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/630,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/632/show/630,"[No. 5. Allemagne, Saxe], uit: [Carte de l'Europe]",1780,,,Paris : Piquet,60,70,490000,300,85,35,70,-30,,
35,0106050229003,0106050229003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/631,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/632/show/631,"[No. 6. Silesie], uit: [Carte de l'Europe]",1780,,,Paris : Piquet,60,70,490000,300,85,35,70,-30,,
4890,0106050569001,0106050569001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2719,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2719,"Vue de l'isle et de la ville de Batavia appartenant aux Hollandois, pour la Compagnie des Indes",1780,"titelvariant: L'isle de la ville de Batavia; Annotatie: Boven de kaart, in spiegelbeeld: L'isle de la ville de Batavia; Kopie in spiegelbeeld naar: The city of Batavia in the island of Java and capital of the Dutch factories & settlements in the East Indies / I. van Reyne. - London : R. Sayer, 1754; Annotatie geografische gegevens: Datering situatie: ca. 1655; Zuid boven; Opticaprent in vogelvluchtperspectief",,Paris : Daumont,25,39,,300,-5.5,-6,107.16666666667,106.5,,
2981,0106050132001,0106050132001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3219,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3219,Nieuwe pascaert van de Oost cust van Schotlandt : beginnende van Barwyck tot aen de Orcades Ylanden,1782,"Annotatie: Uit (krt. 24): Nieuwe groote lichtende zee-fakkel ... - Amsterdam : Gerard Hulst van Keulen, 1782",,Amsterdam : Iohannes van Ceulen,52,59,700000,300,61,50,9,-4,,
1631,0106050490001,0106050490001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2656,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2656,Etats de la seigneurie et republique de Gènes : dressée sur les meilleures cartes,1783,,,Venise : Remondini,46,66,360000,300,44.75,43.75,10.166666666667,7.5,,
2819,0106050536001,0106050536001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2692,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2692,"Mapa geografica de la provincia de Salamanca, en que se distinguen sus partidos ... / por Tomas Lopez",1783,Annotatie: Met opdracht aan Joseph Alvarez de Toledo; Met toelichting op de kaart,"Lopez, Tomas",Madrid : [Tomas Lopez],76,88,200000,300,41.333333333333,40.25,-5,-6.9166666666667,,
2461,0106053042001,0106053042001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4236,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4236,"Kaart van de rivier de Whaal met de wederzijdsche oevers ... / gemeeten en geteekent ... Mart[inu]s Beijerinck, Hendrik van Straalen ; Turpin et Stechwey sculpserunt",1784,titelvariant: Kaartboek van het Bylandsch Kanaal; Annotatie: Links boven: Resol. 10 sept. 1784; Origineel in band met omslagtitel: Kaartboek van het Bylandsch Kanaal; Annotatie geografische gegevens: Zuidwest boven,"Martinus Beijerinck; Straalen, Hendrik van; Turpin, Jakop; Stechwey, ...",[S.l. : s.n.],37,49,5000,300,52.666666666667,51.666666666667,6.9166666666667,5.0833333333333,,
2820,0106050537001,0106050537001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2694,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2694,Mapa geografico del partido de Toro / por Tomas Lopez,1784,Annotatie: Met toelichting op de kaart,"Lopez, Tomas","Madrid : demas obras de su autor, y las de su hijo",36,40,250000,300,42.25,41.066666666667,-5.1666666666667,-7,,
2415,0106050071001,0106050071001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2828,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2828,Kaart van de kust van Guaiana tusschen de rivieren Essequebo en Oronoque beneffens de oosthoek der eylanden Trinidad en Tabago,1785,,,Amsterdam : G.H. van Keulen,100,59,500000,300,9,1,-56,-62,,
1309,0106050279001,0106050279001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2491,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2491,Carte von Utrecht / entworfen von F.L. Güssefeld,1787,titelvariant: Carte geographique de la Province d'Utrecht; Annotatie: Titel boven de kaart: Carte geographique de la Province d'Utrecht; Annotatie geografische gegevens: West boven,"Güssefeld, F. L.",Nürnberg : bey den Hom. Erben,52,57,125000,300,52.333333333333,51.916666666667,5.6666666666667,4.75,,
395,0106050397001,0106050397001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2731,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2731,"A map of North America : with the European settlements & whatever else is remarkable in ye West Indies, from the latest and best observations / R.W. Seale delin. et sculp.",1789,,"Seale, Richard William",[London : s.n.],38,47,19500000,300,85,25,-15,170,,
407,0106050530001,0106050530001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2685,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2685,A new pocket plan of the cities of London & Westminster with the Borough of Southwark : comprehending the new buildings and other alterations to the year 1789,1789,Annotatie: Met administratieve indeling en lijst van belangrijke gebouwen,,London : Faden,47,93,9000,300,51.833333333333,51.166666666667,-0.25,-0.58333333333333,,
3443,0106050534001,0106050534001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2689,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2689,"Prospect der Stadt Archangel, langs het Ufer vant' Revier Dwina, angaande van de Zeekant int' Noorden, & vervolgens na de Landzijde in Zaijden, neffens Antooning van verschijde Gebouwen / Procope Gafschouw pinxit ; Balth. Friedr. Leizel sc.",1790,"Annotatie geografische gegevens: Legenda, 1-58","Gafschouw, Procope; Leizel, Balthasar Friedrich",[S.l. : s.n.],57,90,,300,,,,,,
1081,0106050398002,0106050398002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/904,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/908/show/904,"[1], uit: Carte de la partie septentrionale de l'Italie / par Chauchard",1791,,Chauchard (capitaine),Paris : Dezauche,48,80,560000,300,48,35,19,6,,
1082,0106050398003,0106050398003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/905,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/908/show/905,"[2], uit: Carte de la partie septentrionale de l'Italie / par Chauchard",1791,,Chauchard (capitaine),Paris : Dezauche,48,80,560000,300,48,35,19,6,,
1083,0106050398004,0106050398004.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/906,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/908/show/906,"[3], uit: Carte de la partie septentrionale de l'Italie / par Chauchard",1791,,Chauchard (capitaine),Paris : Dezauche,48,80,560000,300,48,35,19,6,,
1084,0106050398005,0106050398005.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/907,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/908/show/907,"[4], uit: Carte de la partie septentrionale de l'Italie / par Chauchard",1791,,Chauchard (capitaine),Paris : Dezauche,48,80,560000,300,48,35,19,6,,
2497,0106050666001,0106050666001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2780,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2780,Kaart van het eiland Urk / getekend door J. Schilling ; gegraveerd door C. van Baarsel,1791,"Annotatie: Lit.: Veranderd land / door Klaas de Vries & Tromp de Vries, p. 34-35","Schilling, J.; Baarsel, C. van",[S.l. : s.n.],49,94,2600,300,53.916666666667,52.166666666667,6,5.0833333333333,,
3766,0106050538001,0106050538001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1527,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1552/show/1527,"[Kaart], uit: Schieland en Krimpenerwaard : naar de laatste waarnemingen / A. Brouwer fecit",1793,"Annotatie: Uit: De Nederlandsche stad- en dorp-beschrijver / door L. van Ollefen. - Amsterdam : Banse, 1793-1801","Brouwer, A. (fl. 1793)",Te Amsterdam : bij H.A. Banse,16,24,140000,300,52.333333333333,51.583333333333,5.1666666666667,3.75,,
399,0106050771001,0106050771001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2878,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2878,A map of the northern part of France to facilitate the knowledge of the operations carried out by the allied armies against the French Conventional troops,1793,,,London : William Faden,54,79,640000,300,52,41,8,-6,,
3786,0106050538021,0106050538021.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1547,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1552/show/1547,"Het dorp en ambacht Nieuwerkerk aan den Yssel, [1], uit: Schieland en Krimpenerwaard : naar de laatste waarnemingen / A. Brouwer fecit",1793,"Annotatie: Uit: De Nederlandsche stad- en dorp-beschrijver / door L. van Ollefen. - Amsterdam : Banse, 1793-1801","Brouwer, A. (fl. 1793)",Te Amsterdam : bij H.A. Banse,16,24,140000,300,52.333333333333,51.583333333333,5.1666666666667,3.75,,
3777,0106050538012,0106050538012.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1538,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1552/show/1538,"Het dorp Schevelingen, [1], uit: Schieland en Krimpenerwaard : naar de laatste waarnemingen / A. Brouwer fecit",1793,"Annotatie: Uit: De Nederlandsche stad- en dorp-beschrijver / door L. van Ollefen. - Amsterdam : Banse, 1793-1801","Brouwer, A. (fl. 1793)",Te Amsterdam : bij H.A. Banse,16,24,140000,300,52.333333333333,51.583333333333,5.1666666666667,3.75,,
2450,0106053047001,0106053047001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4241,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4241,"Kaart van de Rhynstroom, van boven de stad Emmerik tot beneden de stad Arnhem ... / in deze kaart gebragt door J. Engelman ; Leon[ar]d Schenk Jansz. sculpsit",1793,"titelvariant: Kaartboek van het Bylandsch Kanaal; Annotatie: Origineel in band met omslagtitel: Kaartboek van het Bylandsch Kanaal; In: Kaartboek van het Bylandsch Kanaal, bl. 13; Annotatie geografische gegevens: Noordoost boven","Engelman, J.; Schenk Jansz, Leonard",[S.l. : s.n.],32,126,30000,300,52.666666666667,51.666666666667,6.9166666666667,5.0833333333333,,
